high_047,0.536585365853659,0.341463414634146,1.57142857142857,,
high_048,0.928571428571429,0.428571428571429,2.16666666666667,,
high_049,0.448275862068966,0.293103448275862,1.52941176470588,,
high_050,0.837837837837838,0.675675675675676,1.24,,
high_051,0.126126126126126,0.378378378378378,0.333333333333333,,
high_052,0.384615384615385,0.442307692307692,0.869565217391304,,
high_053,0.133333333333333,0.883333333333333,0.150943396226415,,
high_054,0.0727272727272727,0.6,0.121212121212121,,
high_055,0.694444444444444,0.5,1.38888888888889,,
high_056,0.342105263157895,0.81578947368421,0.419354838709677,,
high_057,0.26027397260274,0.36986301369863,0.703703703703704,,
high_058,0.131578947368421,0.394736842105263,0.333333333333333,,
high_059,0.181818181818182,0.493506493506493,0.368421052631579,,
high_060,0.746268656716418,0.313432835820896,2.38095238095238,,
high_061,0.236363636363636,0.327272727272727,0.722222222222222,,
high_062,0.22972972972973,0.0810810810810811,2.83333333333333,,
high_063,0.253731343283582,0.507462686567164,0.5,,
high_064,0.293333333333333,0.386666666666667,0.758620689655172,,
high_065,0.129411764705882,0.329411764705882,0.392857142857143,,
high_066,0.0833333333333333,0.0833333333333333,1,,
high_067,0.116666666666667,0.883333333333333,0.132075471698113,,
high_068,0.181818181818182,0.493506493506493,0.368421052631579,,
high_069,0.370689655172414,0.396551724137931,0.934782608695652,,
high_070,0.3359375,0.3203125,1.04878048780488,,
high_071,0.228571428571429,0.392857142857143,0.581818181818182,,
high_072,0.1875,0.125,1.5,,
high_073,0.25,0.0740740740740741,3.375,,
high_074,0.298245614035088,0.728070175438597,0.409638554216867,,
high_075,0.282258064516129,0.104838709677419,2.69230769230769,,
high_076,0.19047619047619,0.285714285714286,0.666666666666667,,
high_077,0.223684210526316,0.605263157894737,0.369565217391304,,
high_078,0.378378378378378,0.378378378378378,1,,
high_079,0.769230769230769,0.907692307692308,0.847457627118644,,
high_080,0.125,0.71875,0.173913043478261,,
high_081,1.0625,1.1875,0.894736842105263,,
high_082,0.268292682926829,0.609756097560976,0.44,,
high_083,0.411764705882353,1.05882352941176,0.388888888888889,,
high_084,1,0.7,1.42857142857143,,
high_085,0.236842105263158,1.44736842105263,0.163636363636364,,
high_086,0.8,0.628571428571429,1.27272727272727,,
high_087,0.928571428571429,0.535714285714286,1.73333333333333,,
high_088,0.428571428571429,0.971428571428571,0.441176470588235,,
high_089,0.176470588235294,0.294117647058823,0.6,,
high_090,1.1875,0.270833333333333,4.38461538461539,,
high_091,0.21875,0.4375,0.5,,
high_092,1.15384615384615,0.58974358974359,1.95652173913043,,
high_093,0.333333333333333,1.1,0.303030303030303,,
high_094,0.678571428571429,0.678571428571429,1,,
high_095,0.148148148148148,0.925925925925926,0.16,,
high_096,0.291666666666667,1,0.291666666666667,,
high_097,0.571428571428571,2.71428571428571,0.210526315789474,,
high_098,0.694915254237288,0.559322033898305,1.24242424242424,,
high_099,0.2625,0.525,0.5,,
high_100,0.705882352941176,0.352941176470588,2,,
high_101,0.0833333333333333,0.0833333333333333,1,,
high_102,0.0588235294117647,0.294117647058823,0.2,,
high_103,0.441176470588235,0.529411764705882,0.833333333333333,,
high_104,0.246913580246914,0.506172839506173,0.487804878048781,,
high_105,1.27777777777778,0.527777777777778,2.42105263157895,,
high_106,0.617647058823529,0.764705882352941,0.807692307692308,,
high_107,0.529411764705882,0.852941176470588,0.620689655172414,,
high_108,0.535714285714286,0.964285714285714,0.555555555555556,,
high_109,0.533333333333333,0.433333333333333,1.23076923076923,,
high_110,1.06122448979592,0.489795918367347,2.16666666666667,,
high_111,0.777777777777778,0.388888888888889,2,,
high_112,0.3,1.05,0.285714285714286,,
high_113,0.681818181818182,0.704545454545455,0.967741935483871,,
high_114,0.173913043478261,0.956521739130435,0.181818181818182,,
high_115,0.256410256410256,0.871794871794872,0.294117647058823,,
high_116,0.837837837837838,0.621621621621622,1.34782608695652,,
high_117,0.681818181818182,0.954545454545455,0.714285714285714,,
high_118,0.382978723404255,0.48936170212766,0.782608695652174,,
high_119,0.703125,0.5625,1.25,,
high_120,0.653846153846154,0.653846153846154,1,,
high_121,0.450331125827815,0.596026490066225,0.755555555555556,,
high_122,0.571428571428571,0.888888888888889,0.642857142857143,,
high_123,0.369565217391304,0.510869565217391,0.723404255319149,,
high_124,0.481481481481481,0.481481481481481,1,,
high_125,1.07246376811594,0.623188405797101,1.72093023255814,,
high_126,0.424242424242424,0.393939393939394,1.07692307692308,,
high_127,0.254901960784314,0.450980392156863,0.565217391304348,,
high_128,0.264705882352941,0.544117647058823,0.486486486486487,,
high_129,0.789473684210526,0.68421052631579,1.15384615384615,,
high_130,0.0476190476190476,0.380952380952381,0.125,,
high_131,0.888888888888889,0.444444444444444,2,,
high_132,0.15625,0.625,0.25,,
high_133,0.418604651162791,0.232558139534884,1.8,,
high_134,0.142857142857143,0.571428571428571,0.25,,
high_135,0.225,0.725,0.310344827586207,,
high_136,0.0806451612903226,0.661290322580645,0.121951219512195,,
high_137,0.928571428571429,0.678571428571429,1.36842105263158,,
high_138,0.448275862068966,0.448275862068966,1,,
high_139,0.0526315789473684,0.473684210526316,0.111111111111111,,
high_140,0.333333333333333,0.333333333333333,1,,
high_141,0.6,0.2,3,,
high_142,0.972222222222222,0.305555555555556,3.18181818181818,,
high_143,0.352112676056338,0.492957746478873,0.714285714285714,,
high_144,0.541666666666667,0.555555555555556,0.975,,
high_145,0.333333333333333,0.62962962962963,0.529411764705882,,
high_146,0.366666666666667,0.466666666666667,0.785714285714286,,
high_147,0.464285714285714,0.571428571428571,0.8125,,
high_148,0.583333333333333,0.861111111111111,0.67741935483871,,
high_149,0.638297872340426,0.446808510638298,1.42857142857143,,
high_150,0.25,1.025,0.24390243902439,,
high_151,0.3875,0.4,0.96875,,
high_152,0.166666666666667,0.416666666666667,0.4,,
high_153,0.4,0.428571428571429,0.933333333333333,,
high_154,0.518518518518518,0.37037037037037,1.4,,
high_155,0.377358490566038,0.679245283018868,0.555555555555556,,
low_001,0.0531914893617021,0.361702127659574,0.147058823529412,,
low_002,0.117647058823529,0.0588235294117647,2,,
low_003,0.0666666666666667,0,,,
low_004,0.133333333333333,0,,,
low_005,0.0666666666666667,0,,,
low_006,0,0.16,,,
low_007,0.0416666666666667,0.458333333333333,0.0909090909090909,,
low_008,0.0869565217391304,0.260869565217391,0.333333333333333,,
low_009,0,0.428571428571429,,,
low_010,0.0606060606060606,0.0606060606060606,1,,
low_011,0.0512820512820513,0.128205128205128,0.4,,
low_012,0.28,0.28,1,,
low_013,0.3125,0.5625,0.555555555555556,,
low_014,0.0588235294117647,0.588235294117647,0.1,,
low_015,0.166666666666667,0.229166666666667,0.727272727272727,,
low_016,0.285714285714286,0.5,0.571428571428571,,
low_017,0.0606060606060606,0.454545454545455,0.133333333333333,,
low_018,0.142857142857143,1.42857142857143,0.1,,
low_019,0.210526315789474,0.263157894736842,0.8,,
low_020,0.196969696969697,0.136363636363636,1.44444444444444,,
low_021,0.246575342465753,0.10958904109589,2.25,,
low_022,0.421052631578947,0.526315789473684,0.8,,
low_023,3.08333333333333,0.166666666666667,18.5,,
low_024,0.44,0.48,0.916666666666667,,
low_025,0.458333333333333,0.25,1.83333333333333,,
low_026,0.311827956989247,0.247311827956989,1.26086956521739,,
low_027,0.0531914893617021,0.361702127659574,0.147058823529412,,
low_028,0.25,0.2,1.25,,
low_029,0.425925925925926,0.388888888888889,1.0952380952381,,
low_030,0.153846153846154,0.58974358974359,0.260869565217391,,
low_031,0.176470588235294,0.656862745098039,0.26865671641791,,
low_032,0.439393939393939,0.363636363636364,1.20833333333333,,
low_033,0.261363636363636,0.568181818181818,0.46,,
low_034,0.241379310344828,0.586206896551724,0.411764705882353,,
low_035,0.0769230769230769,0.923076923076923,0.0833333333333333,,
low_036,0.08,0.36,0.222222222222222,,
low_037,0.133333333333333,0.666666666666667,0.2,,
low_038,0.526315789473684,0.526315789473684,1,,
low_039,0.09375,0.25,0.375,,
low_040,0.051948051948052,0.831168831168831,0.0625,,
low_041,0.666666666666667,1.77777777777778,0.375,,
low_042,1.04761904761905,0.380952380952381,2.75,,
low_043,0,0.833333333333333,,,
low_044,0.303571428571429,0.803571428571429,0.377777777777778,,
low_045,0.151515151515152,0.272727272727273,0.555555555555556,,
low_046,0.142857142857143,0.714285714285714,0.2,,
low_047,0.272727272727273,0.318181818181818,0.857142857142857,,
low_048,0.266666666666667,0.6,0.444444444444444,,
low_049,0.333333333333333,0.444444444444444,0.75,,
low_050,0.0909090909090909,1.36363636363636,0.0666666666666667,,
low_051,0.464285714285714,0.607142857142857,0.764705882352941,,
low_052,0.285714285714286,0.333333333333333,0.857142857142857,,
low_053,0.333333333333333,1.08333333333333,0.307692307692308,,
low_054,0.541666666666667,1.625,0.333333333333333,,
low_055,0.25,1.0625,0.235294117647059,,
low_056,0.238095238095238,1.04761904761905,0.227272727272727,,
low_057,0.125,0.875,0.142857142857143,,
low_058,0.117647058823529,0.411764705882353,0.285714285714286,,
low_059,0.478260869565217,1,0.478260869565217,,
low_060,0,2.66666666666667,,,
low_061,0.4,0.36,1.11111111111111,,
low_062,0.372549019607843,0.843137254901961,0.441860465116279,,
low_063,0.714285714285714,1.46428571428571,0.487804878048781,,
low_064,0.0740740740740741,0.814814814814815,0.0909090909090909,,
low_065,0.272727272727273,0.545454545454545,0.5,,
low_066,0.655172413793103,0.379310344827586,1.72727272727273,,
low_067,0.0714285714285714,0.607142857142857,0.117647058823529,,
low_068,0.470588235294118,0.411764705882353,1.14285714285714,,
low_069,0,0.571428571428571,,,
low_070,0.181818181818182,0.363636363636364,0.5,,
low_071,0.0714285714285714,0.714285714285714,0.1,,
low_072,1,1.66666666666667,0.6,,
low_073,0.666666666666667,0.777777777777778,0.857142857142857,,
low_074,0.0833333333333333,0.416666666666667,0.2,,
low_075,0.2,0.4,0.5,,
low_076,0,0.5,,,
low_077,0.16,0.28,0.571428571428571,,
low_078,0.4,0.9,0.444444444444444,,
low_079,1.75,1.375,1.27272727272727,,
low_080,0.166666666666667,0.277777777777778,0.6,,
low_081,0.294117647058823,0.235294117647059,1.25,,
low_082,0,0.75,,,
low_083,0.44,0.48,0.916666666666667,,
low_084,0.415384615384615,0.492307692307692,0.84375,,
low_085,0.307692307692308,0.0384615384615385,8,,
low_086,0.0454545454545455,0.409090909090909,0.111111111111111,,
low_087,0.0806451612903226,0.387096774193548,0.208333333333333,,
low_088,0.318181818181818,0.727272727272727,0.4375,,
low_089,0.166666666666667,0.583333333333333,0.285714285714286,,
low_090,0,1.25,,,
low_091,0.166666666666667,0.166666666666667,1,,
low_092,0.162790697674419,0.27906976744186,0.583333333333333,,
low_093,0.0238095238095238,0.19047619047619,0.125,,
low_094,0.0769230769230769,0.423076923076923,0.181818181818182,,
low_095,0.258064516129032,0.548387096774194,0.470588235294118,,
low_096,0,0.75,,,
low_097,0.277777777777778,0.361111111111111,0.769230769230769,,
low_098,0.409090909090909,0.318181818181818,1.28571428571429,,
low_099,0.363636363636364,0.545454545454545,0.666666666666667,,
low_100,0.0740740740740741,0.592592592592593,0.125,,
low_101,0.285714285714286,0.666666666666667,0.428571428571429,,
low_102,0.161290322580645,0.290322580645161,0.555555555555556,,
low_103,0.032258064516129,0.838709677419355,0.0384615384615385,,
low_104,0.1,0.31578947368421,0.316666666666667,,
