high_135,0.225,0.725,0.3103448275862069
high_093,0.3333333333333333,1.1,0.30303030303030304
low_082,0.0,0.75,
high_050,0.8378378378378378,0.6756756756756757,1.24
high_106,0.6176470588235294,0.7647058823529411,0.8076923076923077
low_085,0.3076923076923077,0.038461538461538464,8.0
high_089,0.17647058823529413,0.29411764705882354,0.6
high_020,0.07692307692307693,0.4076923076923077,0.18867924528301888
low_049,0.3333333333333333,0.4444444444444444,0.75
low_102,0.16129032258064516,0.2903225806451613,0.5555555555555556
high_104,0.24691358024691357,0.5061728395061729,0.4878048780487805
low_067,0.07142857142857142,0.6071428571428571,0.11764705882352941
high_136,0.08064516129032258,0.6612903225806451,0.12195121951219512
high_110,1.0612244897959184,0.4897959183673469,2.1666666666666665
low_057,0.125,0.875,0.14285714285714285
high_032,0.22857142857142856,0.37142857142857144,0.6153846153846154
high_152,0.16666666666666666,0.4166666666666667,0.4
high_067,0.11666666666666667,0.8833333333333333,0.1320754716981132
high_148,0.5833333333333334,0.8611111111111112,0.6774193548387096
high_074,0.2982456140350877,0.7280701754385965,0.40963855421686746
high_103,0.4411764705882353,0.5294117647058824,0.8333333333333334
high_145,0.3333333333333333,0.6296296296296297,0.5294117647058824
high_092,1.1538461538461537,0.5897435897435898,1.9565217391304348
high_087,0.9285714285714286,0.5357142857142857,1.7333333333333334
high_114,0.17391304347826086,0.9565217391304348,0.18181818181818182
high_098,0.6949152542372882,0.559322033898305,1.2424242424242424
high_086,0.8,0.6285714285714286,1.2727272727272727
low_081,0.29411764705882354,0.23529411764705882,1.25
low_083,0.44,0.48,0.9166666666666666
high_149,0.6382978723404256,0.44680851063829785,1.4285714285714286
low_054,0.5416666666666666,1.625,0.3333333333333333
high_075,0.28225806451612906,0.10483870967741936,2.6923076923076925
low_045,0.15151515151515152,0.2727272727272727,0.5555555555555556
high_080,0.125,0.71875,0.17391304347826086
low_041,0.6666666666666666,1.7777777777777777,0.375
high_052,0.38461538461538464,0.4423076923076923,0.8695652173913043
high_053,0.13333333333333333,0.8833333333333333,0.1509433962264151
high_061,0.23636363636363636,0.32727272727272727,0.7222222222222222
low_070,0.18181818181818182,0.36363636363636365,0.5
low_056,0.23809523809523808,1.0476190476190477,0.22727272727272727
high_026,0.10344827586206896,0.20689655172413793,0.5
high_033,0.12,0.28,0.42857142857142855
low_077,0.16,0.28,0.5714285714285714
low_046,0.14285714285714285,0.7142857142857143,0.2
high_133,0.4186046511627907,0.23255813953488372,1.8
low_035,0.07692307692307693,0.9230769230769231,0.08333333333333333
low_022,0.42105263157894735,0.5263157894736842,0.8
low_087,0.08064516129032258,0.3870967741935484,0.20833333333333334
low_099,0.36363636363636365,0.5454545454545454,0.6666666666666666
high_003,0.13333333333333333,0.4666666666666667,0.2857142857142857
high_085,0.23684210526315788,1.4473684210526316,0.16363636363636364
low_039,0.09375,0.25,0.375
high_105,1.2777777777777777,0.5277777777777778,2.4210526315789473
high_029,0.16666666666666666,0.9583333333333334,0.17391304347826086
low_026,0.3118279569892473,0.24731182795698925,1.2608695652173914
low_097,0.2777777777777778,0.3611111111111111,0.7692307692307693
low_036,0.08,0.36,0.2222222222222222
high_060,0.746268656716418,0.31343283582089554,2.380952380952381
high_041,0.09090909090909091,0.5227272727272727,0.17391304347826086
high_011,1.36,0.24,5.666666666666667
high_116,0.8378378378378378,0.6216216216216216,1.3478260869565217
high_120,0.6538461538461539,0.6538461538461539,1.0
high_005,0.2,0.44,0.45454545454545453
high_084,1.0,0.7,1.4285714285714286
high_038,0.07017543859649122,0.42105263157894735,0.16666666666666666
high_039,0.5,0.3157894736842105,1.5833333333333333
high_056,0.34210526315789475,0.8157894736842105,0.41935483870967744
low_018,0.14285714285714285,1.4285714285714286,0.1
low_051,0.4642857142857143,0.6071428571428571,0.7647058823529411
high_055,0.6944444444444444,0.5,1.3888888888888888
low_017,0.06060606060606061,0.45454545454545453,0.13333333333333333
low_030,0.15384615384615385,0.5897435897435898,0.2608695652173913
high_040,0.12345679012345678,0.19753086419753085,0.625
low_011,0.05128205128205128,0.1282051282051282,0.4
low_010,0.06060606060606061,0.06060606060606061,1.0
low_072,1.0,1.6666666666666667,0.6
high_006,0.38181818181818183,0.3,1.2727272727272727
high_139,0.05263157894736842,0.47368421052631576,0.1111111111111111
low_034,0.2413793103448276,0.5862068965517241,0.4117647058823529
low_021,0.2465753424657534,0.1095890410958904,2.25
low_086,0.045454545454545456,0.4090909090909091,0.1111111111111111
high_023,0.125,0.5,0.25
high_035,0.5333333333333333,0.1,5.333333333333333
high_073,0.25,0.07407407407407407,3.375
